producto,ciudad,precio,variabilidad,fecha,LATITUD,LONGITUD
Pimentón,sincelejo,1425,0.3,25ago2023,9.316673928,-75.43174967
Pimentón,tunja,1071,0,25ago2023,5.518472615,-73.37801856
Pimentón,valledupar,1597,0.03,25ago2023,10.21890277,-73.45784764
Pimentón,villavicencio,1458,n.d.,25ago2023,4.09166877,-73.49291595
Remolacha,barranquilla,1044,-0.01,25ago2023,10.98152051,-74.82771544
Remolacha,bogotá,667,0.01,25ago2023,,
Remolacha,bucaramanga,1167,0,25ago2023,7.155833544,-73.11156997
Remolacha,cartagena,1111,0.03,25ago2023,,
Remolacha,cúcuta,1000,0,25ago2023,,
Remolacha,ibagué,1147,n.d.,25ago2023,4.451921427,-75.252591
Remolacha,medellín,650,0.04,25ago2023,6.257590259,-75.61103107
Remolacha,montería,1100,0,25ago2023,8.584698016,-75.95055079
Remolacha,neiva,840,-0.07,25ago2023,2.993360046,-75.27236232
Remolacha,pereira,1100,-0.15,25ago2023,4.803662773,-75.79579093
Remolacha,popayán,n.d.,n.d.,25ago2023,2.471704362,-76.59194419
Remolacha,santa,1242,-0.01,25ago2023,,
Remolacha,sincelejo,1400,-0.02,25ago2023,9.316673928,-75.43174967
Remolacha,tunja,613,0.01,25ago2023,5.518472615,-73.37801856
Remolacha,valledupar,1000,-0.29,25ago2023,10.21890277,-73.45784764
Remolacha,villavicencio,1283,0.01,25ago2023,4.09166877,-73.49291595
Tomate*,barranquilla,4129,-0.05,25ago2023,10.98152051,-74.82771544
Tomate*,bogotá,4102,0,25ago2023,,
Tomate*,bucaramanga,3955,0,25ago2023,7.155833544,-73.11156997
Tomate*,cartagena,n.d.,n.d.,25ago2023,,
Tomate*,cúcuta,4757,0.09,25ago2023,,
Tomate*,ibagué,3800,0.19,25ago2023,4.451921427,-75.252591
Tomate*,medellín,3900,-0.01,25ago2023,6.257590259,-75.61103107
Tomate*,montería,3850,-0.01,25ago2023,8.584698016,-75.95055079
Tomate*,neiva,4076,0.1,25ago2023,2.993360046,-75.27236232
Tomate*,pereira,3767,0,25ago2023,4.803662773,-75.79579093
Tomate*,popayán,3775,0.07,25ago2023,2.471704362,-76.59194419
Tomate*,santa,n.d.,n.d.,25ago2023,,
Tomate*,sincelejo,4225,0.12,25ago2023,9.316673928,-75.43174967
Tomate*,tunja,n.d.,n.d.,25ago2023,5.518472615,-73.37801856
Tomate*,valledupar,3917,0.01,25ago2023,10.21890277,-73.45784764
Tomate*,villavicencio,n.d.,n.d.,25ago2023,4.09166877,-73.49291595
Zanahoria,barranquilla,n.d.,n.d.,25ago2023,10.98152051,-74.82771544
Zanahoria,bogotá,1635,-0.02,25ago2023,,
Zanahoria,bucaramanga,n.d.,n.d.,25ago2023,7.155833544,-73.11156997
Zanahoria,cartagena,1417,-0.12,25ago2023,,
Zanahoria,cúcuta,1167,0.17,25ago2023,,
Zanahoria,ibagué,1187,-0.23,25ago2023,4.451921427,-75.252591
Zanahoria,medellín,389,0.08,25ago2023,6.257590259,-75.61103107
Zanahoria,montería,722,-0.07,25ago2023,8.584698016,-75.95055079
Zanahoria,neiva,1160,-0.13,25ago2023,2.993360046,-75.27236232
Zanahoria,pereira,n.d.,n.d.,25ago2023,4.803662773,-75.79579093
Zanahoria,popayán,592,0,25ago2023,2.471704362,-76.59194419
Zanahoria,santa,1425,0.07,25ago2023,,
Zanahoria,sincelejo,875,0,25ago2023,9.316673928,-75.43174967
Zanahoria,tunja,938,-0.02,25ago2023,5.518472615,-73.37801856
Zanahoria,valledupar,1306,0.03,25ago2023,10.21890277,-73.45784764
Zanahoria,villavicencio,1125,-0.11,25ago2023,4.09166877,-73.49291595
Aguacate *,barranquilla,n.d.,n.d.,25ago2023,10.98152051,-74.82771544
Aguacate *,bogotá,6138,0,25ago2023,,
Aguacate *,bucaramanga,5625,0,25ago2023,7.155833544,-73.11156997
Aguacate *,cartagena,6833,0.14,25ago2023,,
Aguacate *,cúcuta,5000,0.07,25ago2023,,
Aguacate *,ibagué,3900,-0.03,25ago2023,4.451921427,-75.252591
Aguacate *,medellín,4925,-0.02,25ago2023,6.257590259,-75.61103107
Aguacate *,montería,6250,-0.07,25ago2023,8.584698016,-75.95055079
Aguacate *,neiva,5900,0,25ago2023,2.993360046,-75.27236232
Aguacate *,pereira,5000,0.03,25ago2023,4.803662773,-75.79579093
Aguacate *,popayán,4700,-0.01,25ago2023,2.471704362,-76.59194419
Aguacate *,santa,n.d.,n.d.,25ago2023,,
Aguacate *,sincelejo,5900,0.02,25ago2023,9.316673928,-75.43174967
Aguacate *,tunja,5500,0.05,25ago2023,5.518472615,-73.37801856
Aguacate *,valledupar,6000,0,25ago2023,10.21890277,-73.45784764
Aguacate *,villavicencio,6088,-0.06,25ago2023,4.09166877,-73.49291595
Banano*,barranquilla,n.d.,n.d.,25ago2023,10.98152051,-74.82771544
Banano*,bogotá,2221,0.02,25ago2023,,
Banano*,bucaramanga,1867,0,25ago2023,7.155833544,-73.11156997
Banano*,cartagena,n.d.,n.d.,25ago2023,,
Banano*,cúcuta,2000,0,25ago2023,,
Banano*,ibagué,1333,0.03,25ago2023,4.451921427,-75.252591
Banano*,medellín,1675,-0.02,25ago2023,6.257590259,-75.61103107
Banano*,montería,1950,-0.01,25ago2023,8.584698016,-75.95055079
Banano*,neiva,1400,0,25ago2023,2.993360046,-75.27236232
Banano*,pereira,1267,-0.16,25ago2023,4.803662773,-75.79579093
Banano*,popayán,1525,0.02,25ago2023,2.471704362,-76.59194419
Banano*,santa,853,-0.01,25ago2023,,
Banano*,sincelejo,1800,0,25ago2023,9.316673928,-75.43174967
Banano*,tunja,1850,-0.12,25ago2023,5.518472615,-73.37801856
Banano*,valledupar,736,0,25ago2023,10.21890277,-73.45784764
Banano*,villavicencio,1240,0,25ago2023,4.09166877,-73.49291595
Coco,barranquilla,4500,0.02,25ago2023,10.98152051,-74.82771544
Coco,bogotá,6667,0.01,25ago2023,,
Coco,bucaramanga,n.d.,n.d.,25ago2023,7.155833544,-73.11156997
Coco,cartagena,4993,-0.02,25ago2023,,
Coco,cúcuta,n.d.,n.d.,25ago2023,,
Coco,ibagué,n.d.,n.d.,25ago2023,4.451921427,-75.252591
Coco,medellín,8337,0,25ago2023,6.257590259,-75.61103107
Coco,montería,4900,0,25ago2023,8.584698016,-75.95055079
Coco,neiva,n.d.,n.d.,25ago2023,2.993360046,-75.27236232
Coco,pereira,5100,0,25ago2023,4.803662773,-75.79579093
Coco,popayán,n.d.,n.d.,25ago2023,2.471704362,-76.59194419
Coco,santa,n.d.,n.d.,25ago2023,,
Coco,sincelejo,4640,0.04,25ago2023,9.316673928,-75.43174967
Coco,tunja,n.d.,n.d.,25ago2023,5.518472615,-73.37801856
Coco,valledupar,n.d.,n.d.,25ago2023,10.21890277,-73.45784764
Coco,villavicencio,n.d.,n.d.,25ago2023,4.09166877,-73.49291595
Granadilla,barranquilla,n.d.,n.d.,25ago2023,10.98152051,-74.82771544
Granadilla,bogotá,5875,0.01,25ago2023,,
Granadilla,bucaramanga,n.d.,n.d.,25ago2023,7.155833544,-73.11156997
Granadilla,cartagena,n.d.,n.d.,25ago2023,,
Granadilla,cúcuta,8214,0,25ago2023,,
Granadilla,ibagué,4733,n.d.,25ago2023,4.451921427,-75.252591
Granadilla,medellín,6308,-0.01,25ago2023,6.257590259,-75.61103107
Granadilla,montería,n.d.,n.d.,25ago2023,8.584698016,-75.95055079
Granadilla,neiva,4667,0,25ago2023,2.993360046,-75.27236232
Granadilla,pereira,n.d.,n.d.,25ago2023,4.803662773,-75.79579093
Granadilla,popayán,5417,0.01,25ago2023,2.471704362,-76.59194419
Granadilla,santa,n.d.,n.d.,25ago2023,,
Granadilla,sincelejo,n.d.,n.d.,25ago2023,9.316673928,-75.43174967
Granadilla,tunja,5889,0,25ago2023,5.518472615,-73.37801856
Granadilla,valledupar,n.d.,n.d.,25ago2023,10.21890277,-73.45784764
Granadilla,villavicencio,6417,-0.03,25ago2023,4.09166877,-73.49291595
Guayaba*,barranquilla,3879,-0.02,25ago2023,10.98152051,-74.82771544
Guayaba*,bogotá,1152,-0.03,25ago2023,,
Guayaba*,bucaramanga,1680,0,25ago2023,7.155833544,-73.11156997
Guayaba*,cartagena,3200,-0.09,25ago2023,,
Guayaba*,cúcuta,3106,0.02,25ago2023,,
Guayaba*,ibagué,n.d.,n.d.,25ago2023,4.451921427,-75.252591
Guayaba*,medellín,2050,-0.12,25ago2023,6.257590259,-75.61103107
Guayaba*,montería,n.d.,n.d.,25ago2023,8.584698016,-75.95055079
Guayaba*,neiva,1850,0.4,25ago2023,2.993360046,-75.27236232
Guayaba*,pereira,2267,-0.06,25ago2023,4.803662773,-75.79579093
Guayaba*,popayán,3025,0.04,25ago2023,2.471704362,-76.59194419
Guayaba*,santa,n.d.,n.d.,25ago2023,,
Guayaba*,sincelejo,n.d.,n.d.,25ago2023,9.316673928,-75.43174967
Guayaba*,tunja,1994,-0.04,25ago2023,5.518472615,-73.37801856
Guayaba*,valledupar,n.d.,n.d.,25ago2023,10.21890277,-73.45784764
Guayaba*,villavicencio,750,-0.08,25ago2023,4.09166877,-73.49291595
Limón común,barranquilla,7393,n.d.,25ago2023,10.98152051,-74.82771544
Limón común,bogotá,n.d.,n.d.,25ago2023,,
Limón común,bucaramanga,2550,0,25ago2023,7.155833544,-73.11156997
Limón común,cartagena,n.d.,n.d.,25ago2023,,
Limón común,cúcuta,3708,0.06,25ago2023,,
Limón común,ibagué,4810,n.d.,25ago2023,4.451921427,-75.252591
Limón común,medellín,n.d.,n.d.,25ago2023,6.257590259,-75.61103107
Limón común,montería,1321,-0.14,25ago2023,8.584698016,-75.95055079
Limón común,neiva,4400,0.08,25ago2023,2.993360046,-75.27236232
Limón común,pereira,4333,-0.13,25ago2023,4.803662773,-75.79579093
Limón común,popayán,n.d.,n.d.,25ago2023,2.471704362,-76.59194419
Limón común,santa,n.d.,n.d.,25ago2023,,
Limón común,sincelejo,1414,0.02,25ago2023,9.316673928,-75.43174967
Limón común,tunja,n.d.,n.d.,25ago2023,5.518472615,-73.37801856
Limón común,valledupar,3524,0,25ago2023,10.21890277,-73.45784764
Limón común,villavicencio,2650,-0.02,25ago2023,4.09166877,-73.49291595
Limón Tahití,barranquilla,2278,0.12,25ago2023,10.98152051,-74.82771544
Limón Tahití,bogotá,3929,-0.01,25ago2023,,
Limón Tahití,bucaramanga,1500,0,25ago2023,7.155833544,-73.11156997
Limón Tahití,cartagena,2500,0.14,25ago2023,,
Limón Tahití,cúcuta,1591,0,25ago2023,,
Limón Tahití,ibagué,2762,n.d.,25ago2023,4.451921427,-75.252591
Limón Tahití,medellín,2800,0.05,25ago2023,6.257590259,-75.61103107
Limón Tahití,montería,n.d.,n.d.,25ago2023,8.584698016,-75.95055079
Limón Tahití,neiva,n.d.,n.d.,25ago2023,2.993360046,-75.27236232
Limón Tahití,pereira,2267,-0.11,25ago2023,4.803662773,-75.79579093
Limón Tahití,popayán,n.d.,n.d.,25ago2023,2.471704362,-76.59194419
Limón Tahití,santa,n.d.,n.d.,25ago2023,,
Limón Tahití,sincelejo,n.d.,n.d.,25ago2023,9.316673928,-75.43174967
Limón Tahití,tunja,1932,0.02,25ago2023,5.518472615,-73.37801856
Limón Tahití,valledupar,n.d.,n.d.,25ago2023,10.21890277,-73.45784764
Limón Tahití,villavicencio,2150,0,25ago2023,4.09166877,-73.49291595
Lulo,barranquilla,4250,-0.03,25ago2023,10.98152051,-74.82771544
Lulo,bogotá,2975,0.02,25ago2023,,
Lulo,bucaramanga,n.d.,n.d.,25ago2023,7.155833544,-73.11156997
Lulo,cartagena,4575,0.03,25ago2023,,
Lulo,cúcuta,4500,0,25ago2023,,
Lulo,ibagué,3225,-0.19,25ago2023,4.451921427,-75.252591
Lulo,medellín,2550,-0.03,25ago2023,6.257590259,-75.61103107
Lulo,montería,4667,-0.07,25ago2023,8.584698016,-75.95055079
Lulo,neiva,2400,-0.13,25ago2023,2.993360046,-75.27236232
Lulo,pereira,2950,0.01,25ago2023,4.803662773,-75.79579093
Lulo,popayán,2780,-0.13,25ago2023,2.471704362,-76.59194419
Lulo,santa,n.d.,n.d.,25ago2023,,
Lulo,sincelejo,3725,-0.01,25ago2023,9.316673928,-75.43174967
Lulo,tunja,3133,0.02,25ago2023,5.518472615,-73.37801856
Lulo,valledupar,3600,0,25ago2023,10.21890277,-73.45784764
Lulo,villavicencio,3000,-0.1,25ago2023,4.09166877,-73.49291595
Mandarina*,barranquilla,4347,-0.04,25ago2023,10.98152051,-74.82771544
Mandarina*,bogotá,5947,-0.02,25ago2023,,
Mandarina*,bucaramanga,n.d.,n.d.,25ago2023,7.155833544,-73.11156997
Mandarina*,cartagena,n.d.,n.d.,25ago2023,,
Mandarina*,cúcuta,4533,0,25ago2023,,
Mandarina*,ibagué,2867,n.d.,25ago2023,4.451921427,-75.252591
Mandarina*,medellín,3400,-0.05,25ago2023,6.257590259,-75.61103107
Mandarina*,montería,2400,0,25ago2023,8.584698016,-75.95055079
Mandarina*,neiva,n.d.,n.d.,25ago2023,2.993360046,-75.27236232
Mandarina*,pereira,1933,-0.09,25ago2023,4.803662773,-75.79579093
Mandarina*,popayán,3010,0.01,25ago2023,2.471704362,-76.59194419
Mandarina*,santa,n.d.,n.d.,25ago2023,,
Mandarina*,sincelejo,n.d.,n.d.,25ago2023,9.316673928,-75.43174967
Mandarina*,tunja,3523,0.01,25ago2023,5.518472615,-73.37801856
Mandarina*,valledupar,n.d.,n.d.,25ago2023,10.21890277,-73.45784764
Mandarina*,villavicencio,4350,0.04,25ago2023,4.09166877,-73.49291595
Mango tommy,barranquilla,7573,0.06,25ago2023,10.98152051,-74.82771544
Mango tommy,bogotá,8880,0,25ago2023,,
Mango tommy,bucaramanga,n.d.,n.d.,25ago2023,7.155833544,-73.11156997
Mango tommy,cartagena,n.d.,n.d.,25ago2023,,
Mango tommy,cúcuta,6800,0,25ago2023,,
Mango tommy,ibagué,n.d.,n.d.,25ago2023,4.451921427,-75.252591
Mango tommy,medellín,8100,-0.02,25ago2023,6.257590259,-75.61103107
Mango tommy,montería,n.d.,n.d.,25ago2023,8.584698016,-75.95055079
Mango tommy,neiva,n.d.,n.d.,25ago2023,2.993360046,-75.27236232
Mango tommy,pereira,9400,-0.02,25ago2023,4.803662773,-75.79579093
Mango tommy,popayán,8100,0.01,25ago2023,2.471704362,-76.59194419
Mango tommy,santa,n.d.,n.d.,25ago2023,,
Mango tommy,sincelejo,n.d.,n.d.,25ago2023,9.316673928,-75.43174967
Mango tommy,tunja,6429,0,25ago2023,5.518472615,-73.37801856
Mango tommy,valledupar,n.d.,n.d.,25ago2023,10.21890277,-73.45784764
Mango tommy,villavicencio,8300,0.04,25ago2023,4.09166877,-73.49291595
Manzana royal gala,barranquilla,n.d.,n.d.,25ago2023,10.98152051,-74.82771544
Manzana royal gala,bogotá,8991,-0.02,25ago2023,,
Manzana royal gala,bucaramanga,7917,0,25ago2023,7.155833544,-73.11156997
Manzana royal gala,cartagena,n.d.,n.d.,25ago2023,,
Manzana royal gala,cúcuta,9000,0,25ago2023,,
Manzana royal gala,ibagué,9123,0.06,25ago2023,4.451921427,-75.252591
Manzana royal gala,medellín,8553,0,25ago2023,6.257590259,-75.61103107
Manzana royal gala,montería,8882,0,25ago2023,8.584698016,-75.95055079
Manzana royal gala,neiva,9140,0,25ago2023,2.993360046,-75.27236232
Manzana royal gala,pereira,7982,0,25ago2023,4.803662773,-75.79579093
Manzana royal gala,popayán,8026,0.02,25ago2023,2.471704362,-76.59194419
Manzana royal gala,santa,n.d.,n.d.,25ago2023,,
Manzana royal gala,sincelejo,n.d.,n.d.,25ago2023,9.316673928,-75.43174967
Manzana royal gala,tunja,8596,-0.02,25ago2023,5.518472615,-73.37801856
Manzana royal gala,valledupar,8000,0,25ago2023,10.21890277,-73.45784764
Manzana royal gala,villavicencio,8947,-0.01,25ago2023,4.09166877,-73.49291595
Maracuyá,barranquilla,n.d.,n.d.,25ago2023,10.98152051,-74.82771544
Maracuyá,bogotá,3425,-0.16,25ago2023,,
Maracuyá,bucaramanga,n.d.,n.d.,25ago2023,7.155833544,-73.11156997
Maracuyá,cartagena,n.d.,n.d.,25ago2023,,
Maracuyá,cúcuta,3500,0.06,25ago2023,,
Maracuyá,ibagué,3093,-0.11,25ago2023,4.451921427,-75.252591
Maracuyá,medellín,2700,0.01,25ago2023,6.257590259,-75.61103107
Maracuyá,montería,n.d.,n.d.,25ago2023,8.584698016,-75.95055079
Maracuyá,neiva,n.d.,n.d.,25ago2023,2.993360046,-75.27236232
Maracuyá,pereira,3267,-0.08,25ago2023,4.803662773,-75.79579093
Maracuyá,popayán,3350,-0.03,25ago2023,2.471704362,-76.59194419
Maracuyá,santa,3800,0.03,25ago2023,,
Maracuyá,sincelejo,n.d.,n.d.,25ago2023,9.316673928,-75.43174967
Maracuyá,tunja,2900,0.03,25ago2023,5.518472615,-73.37801856
Maracuyá,valledupar,n.d.,n.d.,25ago2023,10.21890277,-73.45784764
Maracuyá,villavicencio,2700,0.05,25ago2023,4.09166877,-73.49291595
Mora de Castilla,barranquilla,4985,0,25ago2023,10.98152051,-74.82771544
Mora de Castilla,bogotá,4083,0.01,25ago2023,,
Mora de Castilla,bucaramanga,3560,-0.01,25ago2023,7.155833544,-73.11156997
Mora de Castilla,cartagena,4020,0,25ago2023,,
Mora de Castilla,cúcuta,3035,-0.04,25ago2023,,
Mora de Castilla,ibagué,4133,-0.07,25ago2023,4.451921427,-75.252591
Mora de Castilla,medellín,2525,-0.06,25ago2023,6.257590259,-75.61103107
Mora de Castilla,montería,3900,0,25ago2023,8.584698016,-75.95055079
Mora de Castilla,neiva,2880,-0.1,25ago2023,2.993360046,-75.27236232
Mora de Castilla,pereira,4000,0,25ago2023,4.803662773,-75.79579093
Mora de Castilla,popayán,5020,0.2,25ago2023,2.471704362,-76.59194419
Mora de Castilla,santa,4200,0.03,25ago2023,,
Mora de Castilla,sincelejo,4000,0,25ago2023,9.316673928,-75.43174967
Mora de Castilla,tunja,3667,0,25ago2023,5.518472615,-73.37801856
Mora de Castilla,valledupar,4000,0,25ago2023,10.21890277,-73.45784764
Mora de Castilla,villavicencio,4325,-0.03,25ago2023,4.09166877,-73.49291595
Naranja*,barranquilla,n.d.,n.d.,25ago2023,10.98152051,-74.82771544
Naranja*,bogotá,1800,0,25ago2023,,
Naranja*,bucaramanga,820,-0.16,25ago2023,7.155833544,-73.11156997
Naranja*,cartagena,1600,-0.03,25ago2023,,
Naranja*,cúcuta,1236,0.06,25ago2023,,
Naranja*,ibagué,n.d.,n.d.,25ago2023,4.451921427,-75.252591
Naranja*,medellín,2100,-0.02,25ago2023,6.257590259,-75.61103107
Naranja*,montería,1656,-0.02,25ago2023,8.584698016,-75.95055079
Naranja*,neiva,n.d.,n.d.,25ago2023,2.993360046,-75.27236232
Naranja*,pereira,1467,-0.04,25ago2023,4.803662773,-75.79579093
Naranja*,popayán,n.d.,n.d.,25ago2023,2.471704362,-76.59194419
Naranja*,santa,n.d.,n.d.,25ago2023,,
Naranja*,sincelejo,1875,0.03,25ago2023,9.316673928,-75.43174967
Naranja*,tunja,1467,-0.02,25ago2023,5.518472615,-73.37801856
Naranja*,valledupar,1364,0,25ago2023,10.21890277,-73.45784764
Naranja*,villavicencio,1360,-0.05,25ago2023,4.09166877,-73.49291595
Papaya maradol,barranquilla,n.d.,n.d.,25ago2023,10.98152051,-74.82771544
Papaya maradol,bogotá,n.d.,n.d.,25ago2023,,
Papaya maradol,bucaramanga,1725,0,25ago2023,7.155833544,-73.11156997
Papaya maradol,cartagena,n.d.,n.d.,25ago2023,,
Papaya maradol,cúcuta,3000,0,25ago2023,,
Papaya maradol,ibagué,n.d.,n.d.,25ago2023,4.451921427,-75.252591
Papaya maradol,medellín,2950,-0.11,25ago2023,6.257590259,-75.61103107
Papaya maradol,montería,n.d.,n.d.,25ago2023,8.584698016,-75.95055079
Papaya maradol,neiva,2200,0,25ago2023,2.993360046,-75.27236232
Papaya maradol,pereira,2267,-0.08,25ago2023,4.803662773,-75.79579093
Papaya maradol,popayán,2550,-0.01,25ago2023,2.471704362,-76.59194419
Papaya maradol,santa,n.d.,n.d.,25ago2023,,
Papaya maradol,sincelejo,n.d.,n.d.,25ago2023,9.316673928,-75.43174967
Papaya maradol,tunja,1200,0.02,25ago2023,5.518472615,-73.37801856
Papaya maradol,valledupar,n.d.,n.d.,25ago2023,10.21890277,-73.45784764
Papaya maradol,villavicencio,n.d.,n.d.,25ago2023,4.09166877,-73.49291595
Piña *,barranquilla,3018,0.03,25ago2023,10.98152051,-74.82771544
Piña *,bogotá,2625,-0.02,25ago2023,,
Piña *,bucaramanga,2300,-0.01,25ago2023,7.155833544,-73.11156997
Piña *,cartagena,n.d.,n.d.,25ago2023,,
Piña *,cúcuta,2500,0,25ago2023,,
Piña *,ibagué,3633,-0.05,25ago2023,4.451921427,-75.252591
Piña *,medellín,3375,-0.05,25ago2023,6.257590259,-75.61103107
Piña *,montería,n.d.,n.d.,25ago2023,8.584698016,-75.95055079
Piña *,neiva,n.d.,n.d.,25ago2023,2.993360046,-75.27236232
Piña *,pereira,3533,0,25ago2023,4.803662773,-75.79579093
Piña *,popayán,3050,-0.01,25ago2023,2.471704362,-76.59194419
Piña *,santa,n.d.,n.d.,25ago2023,,
Piña *,sincelejo,n.d.,n.d.,25ago2023,9.316673928,-75.43174967
Piña *,tunja,2083,-0.04,25ago2023,5.518472615,-73.37801856
Piña *,valledupar,n.d.,n.d.,25ago2023,10.21890277,-73.45784764
Piña *,villavicencio,n.d.,n.d.,25ago2023,4.09166877,-73.49291595
Tomate de árbol,barranquilla,2550,0.01,25ago2023,10.98152051,-74.82771544
Tomate de árbol,bogotá,2800,0,25ago2023,,
Tomate de árbol,bucaramanga,2360,-0.07,25ago2023,7.155833544,-73.11156997
Tomate de árbol,cartagena,2600,0,25ago2023,,
Tomate de árbol,cúcuta,4800,0,25ago2023,,
Tomate de árbol,ibagué,3147,-0.07,25ago2023,4.451921427,-75.252591
Tomate de árbol,medellín,2100,0,25ago2023,6.257590259,-75.61103107
Tomate de árbol,montería,2450,-0.02,25ago2023,8.584698016,-75.95055079
Tomate de árbol,neiva,2950,0,25ago2023,2.993360046,-75.27236232
Tomate de árbol,pereira,2550,-0.01,25ago2023,4.803662773,-75.79579093
Tomate de árbol,popayán,1904,-0.14,25ago2023,2.471704362,-76.59194419
Tomate de árbol,santa,3300,n.d.,25ago2023,,
Tomate de árbol,sincelejo,2050,-0.05,25ago2023,9.316673928,-75.43174967
Tomate de árbol,tunja,2867,-0.02,25ago2023,5.518472615,-73.37801856
Tomate de árbol,valledupar,2733,-0.01,25ago2023,10.21890277,-73.45784764
Tomate de árbol,villavicencio,3450,-0.05,25ago2023,4.09166877,-73.49291595
Arracacha*,barranquilla,n.d.,n.d.,25ago2023,10.98152051,-74.82771544
Arracacha*,bogotá,3292,0.13,25ago2023,,
Arracacha*,bucaramanga,n.d.,n.d.,25ago2023,7.155833544,-73.11156997
Arracacha*,cartagena,n.d.,n.d.,25ago2023,,
Arracacha*,cúcuta,4800,-0.01,25ago2023,,
Arracacha*,ibagué,3573,0.12,25ago2023,4.451921427,-75.252591
Arracacha*,medellín,3688,-0.01,25ago2023,6.257590259,-75.61103107
Arracacha*,montería,n.d.,n.d.,25ago2023,8.584698016,-75.95055079
Arracacha*,neiva,3787,0,25ago2023,2.993360046,-75.27236232
Arracacha*,pereira,4167,-0.06,25ago2023,4.803662773,-75.79579093
Arracacha*,popayán,n.d.,n.d.,25ago2023,2.471704362,-76.59194419
Arracacha*,santa,n.d.,n.d.,25ago2023,,
Arracacha*,sincelejo,n.d.,n.d.,25ago2023,9.316673928,-75.43174967
Arracacha*,tunja,3000,-0.05,25ago2023,5.518472615,-73.37801856
Arracacha*,valledupar,5100,0.06,25ago2023,10.21890277,-73.45784764
Arracacha*,villavicencio,4650,n.d.,25ago2023,4.09166877,-73.49291595
Papa negra*,barranquilla,1281,0.06,25ago2023,10.98152051,-74.82771544
Papa negra*,bogotá,1475,-0.04,25ago2023,,
Papa negra*,bucaramanga,1700,0.01,25ago2023,7.155833544,-73.11156997
Papa negra*,cartagena,1467,n.d.,25ago2023,,
Papa negra*,cúcuta,n.d.,n.d.,25ago2023,,
Papa negra*,ibagué,n.d.,n.d.,25ago2023,4.451921427,-75.252591
Papa negra*,medellín,1700,-0.01,25ago2023,6.257590259,-75.61103107
Papa negra*,montería,1975,0,25ago2023,8.584698016,-75.95055079
Papa negra*,neiva,n.d.,n.d.,25ago2023,2.993360046,-75.27236232
Papa negra*,pereira,1050,0,25ago2023,4.803662773,-75.79579093
Papa negra*,popayán,1390,0.14,25ago2023,2.471704362,-76.59194419
Papa negra*,santa,n.d.,n.d.,25ago2023,,
Papa negra*,sincelejo,2000,0.03,25ago2023,9.316673928,-75.43174967
Papa negra*,tunja,n.d.,n.d.,25ago2023,5.518472615,-73.37801856
Papa negra*,valledupar,1200,0.11,25ago2023,10.21890277,-73.45784764
Papa negra*,villavicencio,1550,-0.1,25ago2023,4.09166877,-73.49291595
Papa criolla,barranquilla,n.d.,n.d.,25ago2023,10.98152051,-74.82771544
Papa criolla,bogotá,3889,-0.05,25ago2023,,
Papa criolla,bucaramanga,2553,0,25ago2023,7.155833544,-73.11156997
Papa criolla,cartagena,4433,-0.04,25ago2023,,
Papa criolla,cúcuta,3000,0.1,25ago2023,,
Papa criolla,ibagué,3480,-0.19,25ago2023,4.451921427,-75.252591
